id,filename,message,pitch,wpm,noise_power,amplitude
3639.opus,3639.opus,9АСИП2ХЮ33,961,32,29,66
3640.opus,3640.opus,4ПОЮ7МЕ,1317,33,29,46
3641.opus,3641.opus,Я 5Т325,1799,30,92,99
3642.opus,3642.opus,Щ5СЖГЮЫЙГ,728,34,43,76
3643.opus,3643.opus,Т4ЛУИОЧ9,612,34,34,112
3644.opus,3644.opus,ХЧ9Ч#ДА9Ю0,1055,34,36,78
3645.opus,3645.opus,492ЦЭБЬЕ#,710,31,98,105
3646.opus,3646.opus,КЙДНЧ4ЬХ#,1068,33,38,51
3647.opus,3647.opus,ХОУ0Л60,1327,32,97,102
3648.opus,3648.opus,А9ФЖТСКМ,1619,31,98,43
3649.opus,3649.opus,ЙК0ЫЛНЯ,1820,30,21,97
3650.opus,3650.opus,РНОЮ ЕЭ,1114,33,11,39
3651.opus,3651.opus,ЧЪЖФМБ СФ,1129,31,30,105
3652.opus,3652.opus,Е5Ь6СЪ#,674,32,52,111
3653.opus,3653.opus,Щ9Ц У7ЩИЫ,616,32,71,41
3654.opus,3654.opus,В8ЭЙ0 2ЮЗЙ,888,34,86,56
3655.opus,3655.opus,Б ЕСЯ7У,2027,34,94,78
3656.opus,3656.opus,АДЯВОФХ,1351,30,23,57
3657.opus,3657.opus,Х347ТАП#НЗ,1531,32,61,65
3658.opus,3658.opus,ФО7ВШС ЩЯЖ,1784,33,56,78
3659.opus,3659.opus,ЭЦР4ИЫЧ6У,1851,31,80,58
3660.opus,3660.opus,ЩД2О2Ю Й,1032,34,44,95
3661.opus,3661.opus,#06СЮФЧЖ7,1876,32,48,55
3662.opus,3662.opus,НСЪТТЪ9У,1262,32,19,106
3663.opus,3663.opus,ТЭШЫЛЗ У#,1414,31,31,66
3664.opus,3664.opus,ВОРЮЪЖ5Ц,1321,33,16,61
3665.opus,3665.opus,ЮССФМ Ж ЪЕ,577,30,52,80
3666.opus,3666.opus,1Б8С8КЭ89,870,31,75,89
3667.opus,3667.opus,ЕХНВЩ4ЛЯЬЮ,1617,30,59,102
3668.opus,3668.opus,МНА1ЙПУ2Б,681,33,13,101
3669.opus,3669.opus,2ШУАФЩ5С5,1509,31,39,119
3670.opus,3670.opus,8ЪП6ЗХЧИ1,791,31,39,46
3671.opus,3671.opus,ЫЧЩХЖДЫЕТ,1353,32,50,76
3672.opus,3672.opus,45З УЪ3ГШ,1409,31,27,83
3673.opus,3673.opus,ЖРЩДЬЫО,1421,30,54,38
3674.opus,3674.opus,8АЕ2ЩМ5СИ6,1678,30,57,73
3675.opus,3675.opus,ДРХ693К,1998,32,82,49
3676.opus,3676.opus,ГХШКДЕ#Д,1565,34,11,91
3677.opus,3677.opus,1ТФ1# МЖ5О,1106,34,85,48
3678.opus,3678.opus,КФВ 0А71ЖЙ,896,34,52,33
3679.opus,3679.opus,Ф3ЫХОЯЬ8ЯШ,1946,31,95,41
3680.opus,3680.opus,ГЫЭ5ТООДЖВ,1285,31,47,111
3681.opus,3681.opus,ШЦ4Г5ЧТ,1506,34,27,34
3682.opus,3682.opus,9Й Х02Т6Н,820,34,28,95
3683.opus,3683.opus,1ЩЦА#Ж1,1226,32,32,53
3684.opus,3684.opus,ИФФ6БЙГЪ6,932,31,24,80
3685.opus,3685.opus,3АЬ Л4Ь,1798,30,83,72
3686.opus,3686.opus,ЖШ#Д4 ЩЙЩИ,1484,32,13,43
3687.opus,3687.opus,ОШХО5 КВ,1714,30,35,95
3688.opus,3688.opus,Ъ Б76ГБ7Ы,1568,32,19,30
3689.opus,3689.opus,3ФДЛРЯЩЗШ,1986,34,25,32
3690.opus,3690.opus,ЭПАГЙ12,648,34,36,110
3691.opus,3691.opus,ДН8А3ЦЭМ,1351,31,90,95
3692.opus,3692.opus,ЦЫС34ФМУК5,571,31,58,45
3693.opus,3693.opus,ЕБК545ЭКУ,1454,30,94,52
3694.opus,3694.opus,ЮЦИПГ ЭВ2З,994,34,23,97
3695.opus,3695.opus,ЙТФНЙЫ97,1588,34,85,91
3696.opus,3696.opus,ШНУТЬ ЖВ,1162,34,77,46
3697.opus,3697.opus,ЧРВ1КГЛ1,1962,31,77,95
3698.opus,3698.opus,КГЫ8ФЪ2И У,1379,33,81,100
3699.opus,3699.opus,Ц908ЙЪО4,966,32,38,61
3700.opus,3700.opus,66МГЙ9КХ,732,32,34,97
3701.opus,3701.opus,Ш ЩЭШЬД Т2,1551,30,24,82
3702.opus,3702.opus,ЗЯА6Л К2,728,34,59,100
3703.opus,3703.opus,ГЭЫУЩЗГ,838,33,83,72
3704.opus,3704.opus,8Ь37ЙЩЯЭТ,1164,30,17,116
3705.opus,3705.opus,И РЬЭБВ,1250,30,50,67
3706.opus,3706.opus,Ы74#ОСЙ,1909,32,42,44
3707.opus,3707.opus,О#ЗТОЕЯЩИД,1098,33,27,86
3708.opus,3708.opus,ЧМ5УЙ3Х,1710,30,63,89
3709.opus,3709.opus,ЮЛИЖДМСЭ,1721,34,19,42
3710.opus,3710.opus,ЦЗ2 БУХ0ЧЭ,1480,34,35,88
3711.opus,3711.opus,Ж6Ф#99ЗШ,1851,30,84,82
3712.opus,3712.opus,ПГЧХ3ЦЩЗ3,907,32,98,102
3713.opus,3713.opus,ШЕ9ЬНСВЧЦЭ,587,30,94,98
3714.opus,3714.opus,#ЮЦКК#Ч9ЦС,1918,31,53,32
3715.opus,3715.opus,ОТЦЖЫГ5,1416,33,80,108
3716.opus,3716.opus,УНП0 ЬЫР3,1213,30,81,98
3717.opus,3717.opus,ШТЧЪЩВИ,1354,34,66,71
3718.opus,3718.opus,6ЫСХ4ЗГХЬР,860,33,85,42
3719.opus,3719.opus,8ППЮВ5АКУ,772,31,13,92
3720.opus,3720.opus,Н9ЦМЖ#ВЬЛ,1525,30,52,37
3721.opus,3721.opus,ХКАКР2И,983,32,52,73
3722.opus,3722.opus,КЬИНМБНН,1021,30,11,94
3723.opus,3723.opus,УЪАП8МЖС,585,34,76,112
3724.opus,3724.opus,АВИ5ИУДФ,1308,31,34,75
3725.opus,3725.opus,Ь2ЫЬ3Ь8,1415,31,37,102
3726.opus,3726.opus,ЗМ7К #ЩВД,1163,34,90,34
3727.opus,3727.opus,З8П#ГЙЛУФЛ,1613,32,37,111
3728.opus,3728.opus,ЬЮ5ЗЮКГ16,2002,34,59,97
3729.opus,3729.opus,ШЧА0 УУА,965,31,95,114
3730.opus,3730.opus,9ДЗЕНОЖ1Ц,1394,33,53,96
3731.opus,3731.opus,ЛУ1#ЫИЙЫ,914,30,17,52
3732.opus,3732.opus,Л0Т#Д06Щ1Ь,773,30,98,85
3733.opus,3733.opus,ЭБ6ОВФД1Ж8,1830,33,13,72
3734.opus,3734.opus,ВЛ4НГПЪИ,1136,30,58,51
3735.opus,3735.opus,0ЙХЦ2ЫП,1935,32,73,75
3736.opus,3736.opus,1УМБЧ   ОЛ,1554,30,67,31
3737.opus,3737.opus,Ю1ЕВНРЗ6РД,771,31,84,102
3738.opus,3738.opus,АИБ0МКНЪВ#,1743,33,59,107
3739.opus,3739.opus,ЬЪАБРЛТ Б,1985,31,51,54
3740.opus,3740.opus,ЦГБПУИМ#Г,776,30,38,74
3741.opus,3741.opus,ПИМЧ0НЬ,2040,31,27,115
3742.opus,3742.opus,Ш94ЕХТД,1087,33,83,105
3743.opus,3743.opus,ИЫДДРЛГ7Д4,1481,33,64,109
3744.opus,3744.opus,В6А0Б9Т7,1863,31,47,78
3745.opus,3745.opus,ЗЬУГЯКЧЯМЛ,1797,31,32,69
3746.opus,3746.opus,ЪЪЩН ЖЧЩДД,782,30,79,96
3747.opus,3747.opus,ЯФЫТГОЭХЦ,820,34,72,34
3748.opus,3748.opus,ФЗА ЧБВ4ЧЦ,1813,34,44,114
3749.opus,3749.opus,ШНУ4НЙЗЛО1,1237,30,86,58
3750.opus,3750.opus,ДЕКИОМЗ,1571,30,58,44
3751.opus,3751.opus,ЫЯ79Ь3Н#МА,1596,30,67,74
3752.opus,3752.opus,НАА#ОБР,526,30,87,117
3753.opus,3753.opus,Ш1ЩФЗ6АЧ,1942,33,35,84
3754.opus,3754.opus,ЭЯ1ХЯБЧ,1735,32,29,46
3755.opus,3755.opus,3ФЬШЙГЦБР,1799,31,91,71
3756.opus,3756.opus,ЬМ18ИЕ 44,1916,33,28,74
3757.opus,3757.opus,ОЖ #УЫЫЙ,1687,30,90,53
3758.opus,3758.opus,Щ3ХНЫ4Х#Г,1328,30,90,118
3759.opus,3759.opus,РЫБГЬЧЯ,1246,34,79,84
3760.opus,3760.opus,ЕЗШИМ ЯХЪР,722,34,24,43
3761.opus,3761.opus,ЫУХ4Р#РЫ,533,31,63,94
3762.opus,3762.opus,ИГЛ2ВЙЙЖД,1598,32,36,96
3763.opus,3763.opus,ЖЬКЙ7АР4,1685,31,95,117
3764.opus,3764.opus,81ЗРБЮ#ЙЯ,821,31,81,118
3765.opus,3765.opus,ИВР ЗГЧНЫ,1386,31,14,44
3766.opus,3766.opus,И ДЫ2НТ6Ф,1510,34,94,51
3767.opus,3767.opus,ЛШ40Ф3Щ,1137,30,32,57
3768.opus,3768.opus,ЬЮЫПГЖИ,1423,31,37,118
3769.opus,3769.opus,ЯАКТ1Ъ6О9#,1113,31,56,80
3770.opus,3770.opus,ДХ6ЩЦУЧ,1114,32,67,54
3771.opus,3771.opus,Ч6Э8ЫЦ1,717,34,68,84
3772.opus,3772.opus,И0КХ9Ю2,1726,33,14,55
3773.opus,3773.opus,5ВЭ6ФЕ4,1538,34,77,48
3774.opus,3774.opus,С9Ц0Й355,612,31,76,76
3775.opus,3775.opus,Г #3ЯЦ4ШЕ,933,30,30,97
3776.opus,3776.opus,ЖЕУ3#0АЬЙ,564,31,18,86
3777.opus,3777.opus,ЬМЛТЪ0ЦЖЕ,553,34,29,117
3778.opus,3778.opus,0КЖНЛПОЙ,703,33,98,102
3779.opus,3779.opus,2КЕЩЖЪБ,1836,32,30,44
3780.opus,3780.opus,НЛ1АТ ЩД,1663,30,40,81
3781.opus,3781.opus,ЮЧЭВЖФРЦЩ,1564,33,30,58
3782.opus,3782.opus,М0ГС7 ЮР,1135,33,69,60
3783.opus,3783.opus,6НЦ#Ч7ЗР,1858,33,56,70
3784.opus,3784.opus,8 8#Ж НЭ,816,34,62,68
3785.opus,3785.opus,ЗФШЫЯЕЯФЦЧ,1585,34,31,69
3786.opus,3786.opus,АСХЭЧ2МК6,1587,30,48,67
3787.opus,3787.opus,ЗСЮ0ВЮ Е,2006,31,82,70
3788.opus,3788.opus,ЩРКД#БИ,890,30,32,45
3789.opus,3789.opus,С ТЖА6Р,1429,31,50,94
3790.opus,3790.opus,35ЫПЕШО,1650,31,87,103
3791.opus,3791.opus,4ХЬГЫ5ОВ,1097,33,93,92
3792.opus,3792.opus,1ЫФЙЧЪ3ЦЕ,1654,30,33,96
3793.opus,3793.opus,Ж449ЬГФ2О,843,34,28,50
3794.opus,3794.opus,5ЫШПД8К,1894,32,44,107
3795.opus,3795.opus,ЛПЬЩЩ2Л,1406,33,17,71
3796.opus,3796.opus,Ъ7АД#5НА,2006,31,55,99
3797.opus,3797.opus,7ЬЮЪХП6ЫК,1400,31,45,106
3798.opus,3798.opus,ЭЪЪВЬН4Ю,2005,32,28,100
3799.opus,3799.opus,1622ЛФФЬ,2003,30,86,53
3800.opus,3800.opus,8ПУЧЯ7ЬА,1333,31,12,105
3801.opus,3801.opus,24ДЙДЮОБТЛ,713,33,68,67
3802.opus,3802.opus,ХМ ЦДЭЩГШМ,1799,33,10,91
3803.opus,3803.opus,АО92ЧФСБ,903,33,35,112
3804.opus,3804.opus,ЩЭПИРКГ1,1885,31,91,70
3805.opus,3805.opus,ИСЖХЬ4ТЗ,1203,32,13,67
3806.opus,3806.opus,ШХЩ5ЧОЭ,1500,34,98,104
3807.opus,3807.opus,БЯР870ЖНР,1599,32,57,42
3808.opus,3808.opus,П7СПЪЫ81,1251,30,13,68
3809.opus,3809.opus,55ДШАЫУВРМ,1149,33,69,109
3810.opus,3810.opus,ЮЫ9Я845,701,34,73,43
3811.opus,3811.opus,0ЦТЬН1ФИЙ6,1995,31,40,51
3812.opus,3812.opus,Э0ДЪЧГЛ2К,780,31,73,66
3813.opus,3813.opus,ЪЦЫ28ЮЩ,537,33,12,98
3814.opus,3814.opus,Ш3П5С86Ш,1299,30,90,102
3815.opus,3815.opus,8ЕД6ОХЗ,1464,31,51,75
3816.opus,3816.opus,МЛ6 ЫЯМ8К,702,30,14,42
3817.opus,3817.opus,РЖФ9Х ФВ0,1837,33,69,45
3818.opus,3818.opus,6Г 373ВОВ,540,31,98,95
3819.opus,3819.opus,РВБ79ШВТ,833,34,68,43
3820.opus,3820.opus,К4Б4Щ 7,738,30,67,85
3821.opus,3821.opus,ЮП8317З,1066,32,49,111
3822.opus,3822.opus,ЯАЦН6ЫГ,1332,33,12,35
3823.opus,3823.opus,Ф3 Б#Ь 2Ж,1218,30,51,88
3824.opus,3824.opus,ЬМП9Ю3#,1413,30,11,117
3825.opus,3825.opus,ШС0ГЙЦГТ,789,31,99,60
3826.opus,3826.opus,ВО8ТЛ8П,1644,30,36,111
3827.opus,3827.opus,7ЬЛЪМДББС,1765,32,94,59
3828.opus,3828.opus,87ЛН7ГП1Ф,1358,34,93,117
3829.opus,3829.opus,0ЖНВ8ВЯЖД1,742,31,55,75
3830.opus,3830.opus,Р#ЕЦ17М0Ч,1712,34,23,74
3831.opus,3831.opus,3С# ЛУ1ЪЭ,534,33,11,75
3832.opus,3832.opus,И 21ЖЪ4,1397,33,33,64
3833.opus,3833.opus,5ЛИВЖ303Т,1186,30,81,106
3834.opus,3834.opus,7 КЖЭГ8,1711,34,57,102
3835.opus,3835.opus,#1Ь#7ЙЩДЙС,707,30,24,114
3836.opus,3836.opus,ПП8ЪГО1ЩЫХ,1821,33,75,71
3837.opus,3837.opus,АХЖМ5ВЕОЮ,1580,34,17,111
3838.opus,3838.opus,ИУ46КПМ,989,33,58,85
3839.opus,3839.opus,ЗЧ11МШЭ4,598,33,91,95
3840.opus,3840.opus,ЪЦННКЪИО,875,31,48,34
3841.opus,3841.opus,МЬ5ХЗЗЪК66,683,32,73,86
3842.opus,3842.opus,Р252УЫЩ,724,31,88,60
3843.opus,3843.opus,333Ц4Н ЪЮ,1840,32,58,43
3844.opus,3844.opus,Ы27 ЖС9Н,1651,32,76,53
3845.opus,3845.opus,ЕО1ЕПИЭ,1648,32,60,44
3846.opus,3846.opus,#171ХИ4ИИ,969,30,84,96
3847.opus,3847.opus,ЫЧВ4АФЕЮЭ6,657,32,34,84
3848.opus,3848.opus,Э1С Ш#М,1911,32,82,39
3849.opus,3849.opus,46МЛР#Д#,716,32,66,91
3850.opus,3850.opus,ЗСЩЧЛМ3,1780,33,27,35
3851.opus,3851.opus,Е2#ЪД908,1129,30,48,46
3852.opus,3852.opus,УЙ9УШ47,1133,33,67,91
3853.opus,3853.opus,БЕ2ЯЮМЧ1Х,957,31,48,56
3854.opus,3854.opus,ЧК Ж ЯУП Ы,1170,33,68,34
3855.opus,3855.opus,ДРРЦ#Т8Ю9,2035,34,55,65
3856.opus,3856.opus,ЙБКЪ#АЖИЬЛ,581,33,71,61
3857.opus,3857.opus,98ФПЬ9СЬ9,1414,32,38,43
3858.opus,3858.opus,Ы2К2 Т4,864,33,69,71
3859.opus,3859.opus,АПЛ551А,1553,32,25,88
3860.opus,3860.opus,УУС3У5Ч,556,31,93,68
3861.opus,3861.opus,58#ЙВНЫЛ3,1628,32,37,75
3862.opus,3862.opus,П7 БЦТР5,618,31,67,90
3863.opus,3863.opus,3#ВШДТ56,1406,31,94,82
3864.opus,3864.opus,ЧЮ8СЖСМГШ,1041,30,81,57
3865.opus,3865.opus,5ЦЫ5ОБЯЮ,1547,34,98,36
3866.opus,3866.opus,Г65ЖЦЙИЛЗ5,1194,33,14,76
3867.opus,3867.opus,Ш6ЯТЛМГ,1840,31,74,104
3868.opus,3868.opus,ТЗ#КНПЭМЙЬ,1883,30,47,68
3869.opus,3869.opus,ЙФ2ОБ 0 2,1611,30,47,46
3870.opus,3870.opus,ШЗ8РУЖОНМЖ,1596,31,78,30
3871.opus,3871.opus,З0МИНАСЮ8В,2037,34,64,97
3872.opus,3872.opus,ЦЩ#Щ50ЗРВ,658,30,23,101
3873.opus,3873.opus,Т3ВМУ#Щ,1824,34,32,89
3874.opus,3874.opus,РВ9 2Ъ#,1028,30,95,88
3875.opus,3875.opus,ПБОЪЕКХГ#,1203,31,20,36
3876.opus,3876.opus,ПВО3ММЧБЗЖ,640,31,83,78
3877.opus,3877.opus,ЛБЛАИБА,1706,31,78,87
3878.opus,3878.opus,ПЕЬ ЯЙПНАН,2014,32,45,61
3879.opus,3879.opus,Д1УАВДЭИ,1987,32,31,69
3880.opus,3880.opus,ЛЖЧЦЩЭИ,1139,32,16,94
3881.opus,3881.opus,5ЭЧ1ЦЧЩ,1923,30,81,107
3882.opus,3882.opus,К8Ф0ЭЯИ,1502,32,93,115
3883.opus,3883.opus,5МЩКПГ7,1210,32,29,114
3884.opus,3884.opus,АСКЮФ1З3ЗВ,553,32,72,31
3885.opus,3885.opus,Ъ 4РМДФ,1322,30,46,69
3886.opus,3886.opus,К4Л01ГБ6,606,30,24,117
3887.opus,3887.opus,ИЯЬЕЩЛКЩД9,888,32,35,119
3888.opus,3888.opus,Э ЧИ6ОЭ1,1624,32,57,95
3889.opus,3889.opus,14ЖЛ#ТВЩ6Е,661,32,10,86
3890.opus,3890.opus,ЯЛЦ9 5Ц8,518,33,54,40
3891.opus,3891.opus,Р7ФЩ88ЯРЬ,1139,32,55,79
3892.opus,3892.opus,ЖЧ66ЯЦХ#,1809,30,78,94
3893.opus,3893.opus,НВ#Г8М07Ц,654,34,56,87
3894.opus,3894.opus,ВЕМУЧ1П11А,1650,33,11,46
3895.opus,3895.opus,Д0У#6УР,1241,33,87,113
3896.opus,3896.opus,УАЯФ89ГШБ,1033,32,64,57
3897.opus,3897.opus,ЛЯЮО18ИП,830,34,51,117
3898.opus,3898.opus,И3Ж6ДСЛЪЬ8,1941,30,56,49
3899.opus,3899.opus,Г85ЪБЪСУОП,1947,34,31,91
3900.opus,3900.opus,07Ч3 Н6ЧАК,1248,33,40,50
3901.opus,3901.opus,О0ЭРУСДЬ,595,33,99,115
3902.opus,3902.opus,А1ЫЭЗЮЖ4,1891,33,44,97
3903.opus,3903.opus,Ц Т1НФЖДР8,1582,34,16,74
3904.opus,3904.opus,УЛЩФОХЫ9П,1368,31,79,58
3905.opus,3905.opus,ВЫСВЪЪЛ4Х,1294,33,85,107
3906.opus,3906.opus,0И2ПМЪАУ,835,33,58,68
3907.opus,3907.opus,ИБЦЭ В3П9,1502,34,44,101
3908.opus,3908.opus,Я7ЕМВЯ7В,1204,30,18,89
3909.opus,3909.opus,ИЛЬЦГОВЭ9,1470,33,94,86
3910.opus,3910.opus,ОЗ ШЪ Б#,1717,31,48,40
3911.opus,3911.opus,4ТММ0ЯМК,597,33,36,96
3912.opus,3912.opus,МЩК9Ы15ЪНХ,902,30,94,104
3913.opus,3913.opus,ЖА8 ЭЗАЫЫМ,743,34,99,66
3914.opus,3914.opus,К 4ФД2ЖМ,586,34,37,41
3915.opus,3915.opus,ГЧ35СЖ8ЦДБ,1113,34,60,66
3916.opus,3916.opus,ЛНЦ6 О#,1192,33,54,46
3917.opus,3917.opus,9ЦЦБ8ЬВХЫН,677,32,72,30
3918.opus,3918.opus,ЮО ЩГПЕД6Й,800,31,22,106
3919.opus,3919.opus,ЩЕ3Ч1ХС 9Л,1036,32,38,67
3920.opus,3920.opus,ХИУШЗШУМ,1963,34,28,105
3921.opus,3921.opus,0Ж МД3Н2,755,32,29,70
3922.opus,3922.opus,ЮЧ3Ж78И#5,1549,34,93,88
3923.opus,3923.opus,Ж6КЛХДМФН,880,33,56,66
3924.opus,3924.opus,989ЬЗ Т,1029,30,40,47
3925.opus,3925.opus,ЭДЫИУ9ХТП,1490,34,84,35
3926.opus,3926.opus,ВЯ 38ЫЭЙХ,935,33,69,40
3927.opus,3927.opus,ФЦФ9ТЦФ,1790,33,21,65
3928.opus,3928.opus,ЕПВФД6М,1490,32,83,69
3929.opus,3929.opus,ЩФЕА0ЙС,1876,30,67,81
3930.opus,3930.opus,ДЛШАИХЗФ9,1111,31,13,109
3931.opus,3931.opus,ИС 0Ъ#Ж,758,34,43,48
3932.opus,3932.opus,Т65ОЛБТ37,1889,33,50,72
3933.opus,3933.opus,ЫЩБ65ЙЮЯВ#,1111,30,19,63
3934.opus,3934.opus,4 БВЛ0ЬКМ,1912,34,18,103
3935.opus,3935.opus,ГХ0СОЩ# ИЩ,1742,31,93,46
3936.opus,3936.opus,8ЭВЛЕ5БЯЙ,1621,31,28,53
3937.opus,3937.opus,Ф6ШДЮБИЪ,1234,33,54,108
3938.opus,3938.opus,ЩЗШЖ ЛАВЬТ,882,32,55,96
3939.opus,3939.opus,КМ#6У41Ш,1785,33,68,48
3940.opus,3940.opus,Ъ А4ЬЩ9,1803,34,60,53
3941.opus,3941.opus,Ц5НФХ670ЮТ,518,31,18,57
3942.opus,3942.opus,ШХЙПЯЬП,872,33,39,49
3943.opus,3943.opus,Ы 6И3ЬЭЖ,587,31,83,62
3944.opus,3944.opus,ШЧШРФЯВОЩЪ,1422,30,66,80
3945.opus,3945.opus,Ь Щ6И Б,1017,32,11,97
3946.opus,3946.opus,Б655 6ОЛ,1480,32,64,64
3947.opus,3947.opus,7ЕР ФХ7ТЯБ,1767,34,42,103
3948.opus,3948.opus,7П8ШМЛЖЫ,1301,32,55,31
3949.opus,3949.opus,ЙНЯФА7А,1373,32,99,67
3950.opus,3950.opus,УЦ3ИЫ1Я0,1993,34,37,81
3951.opus,3951.opus,И#ПЯТЯЖГ,1265,34,69,36
3952.opus,3952.opus,ЫА95ПЗЦХ,895,33,66,54
3953.opus,3953.opus,БР3#ЦЪХЗВХ,1697,32,15,78
3954.opus,3954.opus,Е1И4ЬТЩ1У0,1712,33,46,57
3955.opus,3955.opus,ЭАЭ7УХЛМ,892,31,33,49
3956.opus,3956.opus,ЕЧЫХ9ТКЖ,1769,31,45,75
3957.opus,3957.opus,2ТЦЩАОЕЧШ9,1466,31,17,78
3958.opus,3958.opus,СЦЪ55ОН,573,33,93,36
3959.opus,3959.opus,БГ2БЙРЗШМ,892,32,52,99
3960.opus,3960.opus,47ЫЦ8ЩДА,899,32,10,59
3961.opus,3961.opus,ЭАЗПББ0ДА,1611,33,58,96
3962.opus,3962.opus,9 Й6 ДЙЕМ5,1762,33,39,69
3963.opus,3963.opus,КБОН2П ЯЖ,618,34,93,118
3964.opus,3964.opus,6Ч5Я#ДБ798,1238,30,42,114
3965.opus,3965.opus,ЕЩУМ95Р,755,31,56,111
3966.opus,3966.opus,ГНЖМ7ЙЕД,1322,33,49,46
3967.opus,3967.opus,9ГОНЯВАЭЪ,1942,33,40,109
3968.opus,3968.opus,МАЬРВОЕИ,1931,32,85,110
3969.opus,3969.opus,ЦТ71ФВРЛШ,2046,30,22,41
3970.opus,3970.opus,5З6ЦМРВ,1017,34,56,96
3971.opus,3971.opus,БШЯРФ47,699,33,47,42
3972.opus,3972.opus,2ЭБ0ЪЧГМЕ5,1819,33,60,95
3973.opus,3973.opus,4НЙЖЬЧГЮ,825,31,22,76
3974.opus,3974.opus,М Х6Р#1ВР,844,33,58,59
3975.opus,3975.opus,3# ОЦЭЖ0Д,998,32,61,56
3976.opus,3976.opus,Й ХН4 Ж Я,1935,32,16,46
3977.opus,3977.opus,ЛЬОПЦ 0Й,1702,32,75,85
3978.opus,3978.opus,7ЫБШМ7СДМ,1114,30,77,59
3979.opus,3979.opus,И2ЫЧ9ЭЪ7Ы,1919,32,52,32
3980.opus,3980.opus,9Т#Ъ1ХМШ0,1084,30,48,98
3981.opus,3981.opus,ЮР94 ОСЗБ,1598,31,87,64
3982.opus,3982.opus,5ОСИВ ТЯ#,1599,31,92,67
3983.opus,3983.opus,ОАЯ8ЛНСШП,1996,34,97,49
3984.opus,3984.opus,Х1ШФЧУЬЦП,1464,33,78,50
3985.opus,3985.opus,Т#1АЖЮ64Э,1680,30,20,113
3986.opus,3986.opus,9ЙЛ5Ч67,1307,32,88,113
3987.opus,3987.opus,ЧЭЧЙ И ДР,1310,30,78,73
3988.opus,3988.opus,С2ЭСЕЫО5Ъ,1090,30,67,94
3989.opus,3989.opus,ОЫК7ВЭЦС,1952,32,36,59
3990.opus,3990.opus,Г83ГКЫ0Д,1051,34,90,99
3991.opus,3991.opus,ГФ9ОЩЙЩ7#Л,698,30,79,41
3992.opus,3992.opus,Ш79Ж6 Я,1488,32,98,32
3993.opus,3993.opus,828ЦЩХЮ,566,33,93,84
3994.opus,3994.opus,БТП14Д8Е,1766,32,27,83
3995.opus,3995.opus,БЪ5ЩТ1БЦИХ,1160,32,33,52
3996.opus,3996.opus,ЖУЗЫГН0,563,30,26,119
3997.opus,3997.opus,У6Ь6ЪЦЫ7,1012,32,19,52
3998.opus,3998.opus,03ЗЛЭЪЖ5О,674,32,21,80
3999.opus,3999.opus,ХСЖ8АЫЗОКГ,1836,34,72,79
4000.opus,4000.opus,ЩЮЖФД8Ч,1878,31,15,44
4001.opus,4001.opus,8Ы4ТАЖВ87,1646,34,29,113
4002.opus,4002.opus,ЙВКЛ4 958Ч,1166,33,97,40
4003.opus,4003.opus,Ж7ДЩ4ВХД5И,1490,33,55,98
4004.opus,4004.opus,#ГДЭАСВО,1939,30,47,83
4005.opus,4005.opus,7ДТЧ998,713,33,97,85
4006.opus,4006.opus,ЩЦПЧЩМС9,1807,32,30,50
4007.opus,4007.opus,ЖЯЕГЫД БУ6,1515,34,53,44
4008.opus,4008.opus,Й ЮНСЫУЖС,934,34,83,49
4009.opus,4009.opus,52 ЬШЬЛЖ,545,30,53,81
4010.opus,4010.opus,2И#ШП ГД,545,33,21,88
4011.opus,4011.opus,З ХЙИЯТ,1642,32,19,75
4012.opus,4012.opus,НИ3С2ЙББЕ,1256,30,16,98
4013.opus,4013.opus,0ТШОЛВ774О,1520,32,15,83
4014.opus,4014.opus,0ДЙЯПЕУ,1572,34,20,111
4015.opus,4015.opus,ЗША0ЕГВЙ0Э,1407,32,28,33
4016.opus,4016.opus,5ПЮДВ2НУЛ,1986,30,39,61
4017.opus,4017.opus,АШЙШ3 79У,1501,34,34,117
4018.opus,4018.opus,ЧЗ8ЧИЦЧМ,1505,33,39,72
4019.opus,4019.opus,75РЛБ#8 СГ,1901,30,74,81
4020.opus,4020.opus,21ДИ ДИУЖА,989,33,63,86
4021.opus,4021.opus,ШГК2ЕКЛЖ,764,31,34,104
4022.opus,4022.opus,Я2ЭЫ5СИЯ#,1784,33,85,99
4023.opus,4023.opus,БДПЦЙЫК,648,32,15,77
4024.opus,4024.opus,ПФРЫИ8ЮЪ,1498,30,66,101
4025.opus,4025.opus,8АСЕ5 Й,1794,33,75,78
4026.opus,4026.opus,2ЭЗ8# ГОЕ,1662,30,48,105
4027.opus,4027.opus,4ШЩ  Н8Ы,1283,33,53,81
4028.opus,4028.opus,ЖХ3ВЯЭ5ЕО7,543,34,91,69
4029.opus,4029.opus,И#ЖГЛФ2Ч,1259,30,32,81
4030.opus,4030.opus,ШШСЗ3Ш89П,990,33,87,72
4031.opus,4031.opus,6МЖЙУЗУ,1270,34,67,91
4032.opus,4032.opus,ИЫ0БЦЕО8,809,34,69,77
4033.opus,4033.opus,ЦОСДУ4 Ц#,1429,33,96,108
4034.opus,4034.opus,6#ГА8ГЮ,1753,30,12,89
4035.opus,4035.opus,ГПННЛЙН,616,31,49,52
4036.opus,4036.opus,ООХЬИЙДД,607,33,58,113
4037.opus,4037.opus,ОЪ СЪ7Щ2Б,1334,31,81,40
